x,evmSampleDeltaMs,logDeltaMs,DATA0_pF,DATA1_pF,DATA2_pF,DATA3_pF,DATA0,DATA1,DATA2,DATA3,DATA0_MHz,DATA1_MHz,DATA2_MHz,DATA3_MHz,
141134,15.817899998277426,64.74430000036955,55.62503846809047,55.449264863171884,Infinity,Infinity,33754261,33807719,0,0,5.029776841402054,5.037742704153061,0,0,
141135,18.66490000113845,64.76800000108778,55.6247715025718,55.45010462246108,Infinity,Infinity,33754342,33807463,0,0,5.029788911342621,5.037704557180405,0,0,
141136,20.738600000739098,67.45089999958873,55.62487697020137,55.44989140052213,Infinity,Infinity,33754310,33807528,0,0,5.029784142971039,5.037714242935181,0,0,
141137,20.65009999834001,62.122799998149276,55.62514064058764,55.45041625673799,Infinity,Infinity,33754230,33807368,0,0,5.029772222042084,5.0376904010772705,0,0,
141138,20.470499001443386,62.27719900198281,55.62572072203658,55.44962897520867,Infinity,Infinity,33754054,33807608,0,0,5.029745995998383,5.037726163864136,0,0,
141139,20.700199998915195,59.65930099785328,55.62546034344565,55.44957649036952,Infinity,Infinity,33754133,33807624,0,0,5.029757767915726,5.037728548049927,0,0,
141140,12.534900000318885,53.974700001999736,55.62498243813091,55.44957977066979,Infinity,Infinity,33754278,33807623,0,0,5.029779374599457,5.037728399038315,0,0,
141141,18.48319999873638,65.31439999863505,55.625351578246466,55.4498389153104,Infinity,Infinity,33754166,33807544,0,0,5.02976268529892,5.037716627120972,0,0,
141142,20.72250000014901,62.09539999999106,55.625351578246466,55.45020959371356,Infinity,Infinity,33754166,33807431,0,0,5.02976268529892,5.037699788808823,0,0,
141143,20.545500999316573,62.19120000116527,55.625615252007314,55.45004885660443,Infinity,Infinity,33754086,33807480,0,0,5.029750764369965,5.037707090377808,0,0,
141144,20.76359999924898,62.18289999850094,55.626037133924235,55.44989468085034,Infinity,Infinity,33753958,33807527,0,0,5.0297316908836365,5.037714093923569,0,0,
141145,15.124800000339746,56.59760000184178,55.625562517105166,55.44968474043189,Infinity,Infinity,33754102,33807591,0,0,5.029753148555756,5.037723630666733,0,0,
141146,20.77759899944067,60.2096989993006,55.625826192365835,55.44968474043189,Infinity,Infinity,33754022,33807591,0,0,5.0297412276268005,5.037723630666733,0,0,
